district,date,disease,disease_group,disease_communicable,n_cases
Siha,2021-08-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2021-08-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,132
Siha,2021-08-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2021-08-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,0
Siha,2021-08-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,5484
Siha,2021-08-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2036
Siha,2021-09-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,290
Siha,2021-09-01,Caries,Other Non-Communicable,Non-Communicable Diseases,100
Siha,2021-09-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,426
Siha,2021-09-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,290
Siha,2021-09-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,108
Siha,2021-09-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,40
Siha,2021-09-01,Epilepsy,Neurological,Non-Communicable Diseases,106
Siha,2021-09-01,Fractures,Trauma,Non-Communicable Diseases,102
Siha,2021-09-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,926
Siha,2021-09-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,470
Siha,2021-09-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,844
Siha,2021-09-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2021-09-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,20
Siha,2021-09-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,4
Siha,2021-09-01,Neuroses,Neurological,Non-Communicable Diseases,68
Siha,2021-09-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,72
Siha,2021-09-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,816
Siha,2021-09-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,234
Siha,2021-09-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,31
Siha,2021-09-01,Psychoses,Neurological,Non-Communicable Diseases,62
Siha,2021-09-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,66
Siha,2021-09-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2021-09-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,434
Siha,2021-09-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,30
Siha,2021-09-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,42
Siha,2021-09-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,4
Siha,2021-09-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,156
Siha,2021-09-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4450
Siha,2021-09-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1596
Siha,2021-10-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,300
Siha,2021-10-01,Caries,Other Non-Communicable,Non-Communicable Diseases,124
Siha,2021-10-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,484
Siha,2021-10-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,246
Siha,2021-10-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,70
Siha,2021-10-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,66
Siha,2021-10-01,Epilepsy,Neurological,Non-Communicable Diseases,130
Siha,2021-10-01,Fractures,Trauma,Non-Communicable Diseases,164
Siha,2021-10-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,874
Siha,2021-10-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,314
Siha,2021-10-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,780
Siha,2021-10-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2021-10-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,14
Siha,2021-10-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,264
Siha,2021-10-01,Neuroses,Neurological,Non-Communicable Diseases,30
Siha,2021-10-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,72
Siha,2021-10-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,656
Siha,2021-10-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,402
Siha,2021-10-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,38
Siha,2021-10-01,Psychoses,Neurological,Non-Communicable Diseases,40
Siha,2021-10-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,62
Siha,2021-10-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2021-10-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,318
Siha,2021-10-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,18
Siha,2021-10-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2021-10-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,160
Siha,2021-10-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,136
Siha,2021-10-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4870
Siha,2021-10-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1416
Siha,2021-11-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,182
Siha,2021-11-01,Caries,Other Non-Communicable,Non-Communicable Diseases,120
Siha,2021-11-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,366
Siha,2021-11-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,282
Siha,2021-11-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,64
Siha,2021-11-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,54
Siha,2021-11-01,Epilepsy,Neurological,Non-Communicable Diseases,144
Siha,2021-11-01,Fractures,Trauma,Non-Communicable Diseases,166
Siha,2021-11-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,772
Siha,2021-11-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,222
Siha,2021-11-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,820
Siha,2021-11-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2021-11-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,16
Siha,2021-11-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,10
Siha,2021-11-01,Neuroses,Neurological,Non-Communicable Diseases,40
Siha,2021-11-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,124
Siha,2021-11-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,728
Siha,2021-11-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,284
Siha,2021-11-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,38
Siha,2021-11-01,Psychoses,Neurological,Non-Communicable Diseases,46
Siha,2021-11-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,58
Siha,2021-11-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2021-11-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,354
Siha,2021-11-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,46
Siha,2021-11-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,20
Siha,2021-11-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,0
Siha,2021-11-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,216
Siha,2021-11-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4382
Siha,2021-11-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1582
Siha,2021-12-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,254
Siha,2021-12-01,Caries,Other Non-Communicable,Non-Communicable Diseases,116
Siha,2021-12-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,464
Siha,2021-12-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,310
Siha,2021-12-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,78
Siha,2021-12-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,42
Siha,2021-12-01,Epilepsy,Neurological,Non-Communicable Diseases,102
Siha,2021-12-01,Fractures,Trauma,Non-Communicable Diseases,434
Siha,2021-12-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,642
Siha,2021-12-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,288
Siha,2021-12-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,900
Siha,2021-12-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2021-12-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,40
Siha,2021-12-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,12
Siha,2021-12-01,Neuroses,Neurological,Non-Communicable Diseases,34
Siha,2021-12-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,82
Siha,2021-12-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,696
Siha,2021-12-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,556
Siha,2021-12-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,40
Siha,2021-12-01,Psychoses,Neurological,Non-Communicable Diseases,34
Siha,2021-12-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,50
Siha,2021-12-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,16
Siha,2021-12-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,352
Siha,2021-12-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,28
Siha,2021-12-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,18
Siha,2021-12-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,22
Siha,2021-12-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,236
Siha,2021-12-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,6596
Siha,2021-12-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2136
Siha,2022-01-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,184
Siha,2022-01-01,Caries,Other Non-Communicable,Non-Communicable Diseases,126
Siha,2022-01-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,492
Siha,2022-01-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,344
Siha,2022-01-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,110
Siha,2022-01-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,72
Siha,2022-01-01,Epilepsy,Neurological,Non-Communicable Diseases,112
Siha,2022-01-01,Fractures,Trauma,Non-Communicable Diseases,146
Siha,2022-01-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,814
Siha,2022-01-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,296
Siha,2022-01-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,722
Siha,2022-01-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-01-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,48
Siha,2022-01-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,24
Siha,2022-01-01,Neuroses,Neurological,Non-Communicable Diseases,34
Siha,2022-01-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,72
Siha,2022-01-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,642
Siha,2022-01-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,348
Siha,2022-01-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,32
Siha,2022-01-01,Psychoses,Neurological,Non-Communicable Diseases,36
Siha,2022-01-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,66
Siha,2022-01-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-01-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,386
Siha,2022-01-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,32
Siha,2022-01-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2022-01-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,14
Siha,2022-01-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,120
Siha,2022-01-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3904
Siha,2022-01-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1840
Siha,2022-02-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,196
Siha,2022-02-01,Caries,Other Non-Communicable,Non-Communicable Diseases,114
Siha,2022-02-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,364
Siha,2022-02-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,364
Siha,2022-02-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,112
Siha,2022-02-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,96
Siha,2022-02-01,Epilepsy,Neurological,Non-Communicable Diseases,102
Siha,2022-02-01,Fractures,Trauma,Non-Communicable Diseases,116
Siha,2022-02-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,716
Siha,2022-02-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,368
Siha,2022-02-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,658
Siha,2022-02-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,12
Siha,2022-02-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,30
Siha,2022-02-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,10
Siha,2022-02-01,Neuroses,Neurological,Non-Communicable Diseases,30
Siha,2022-02-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,78
Siha,2022-02-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,580
Siha,2022-02-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,436
Siha,2022-02-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,22
Siha,2022-02-01,Psychoses,Neurological,Non-Communicable Diseases,32
Siha,2022-02-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,62
Siha,2022-02-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-02-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,328
Siha,2022-02-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,22
Siha,2022-02-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2022-02-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,2
Siha,2022-02-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,110
Siha,2022-02-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4246
Siha,2022-02-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1600
Siha,2022-03-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,228
Siha,2022-03-01,Caries,Other Non-Communicable,Non-Communicable Diseases,124
Siha,2022-03-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,546
Siha,2022-03-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,416
Siha,2022-03-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,120
Siha,2022-03-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,108
Siha,2022-03-01,Epilepsy,Neurological,Non-Communicable Diseases,90
Siha,2022-03-01,Fractures,Trauma,Non-Communicable Diseases,128
Siha,2022-03-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,892
Siha,2022-03-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,418
Siha,2022-03-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,802
Siha,2022-03-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-03-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,22
Siha,2022-03-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,40
Siha,2022-03-01,Neuroses,Neurological,Non-Communicable Diseases,30
Siha,2022-03-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,64
Siha,2022-03-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,762
Siha,2022-03-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,522
Siha,2022-03-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,28
Siha,2022-03-01,Psychoses,Neurological,Non-Communicable Diseases,32
Siha,2022-03-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,104
Siha,2022-03-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,2
Siha,2022-03-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,322
Siha,2022-03-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,56
Siha,2022-03-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,28
Siha,2022-03-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,38
Siha,2022-03-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,152
Siha,2022-03-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,5986
Siha,2022-03-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2100
Siha,2022-04-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,234
Siha,2022-04-01,Caries,Other Non-Communicable,Non-Communicable Diseases,132
Siha,2022-04-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,366
Siha,2022-04-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,416
Siha,2022-04-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,122
Siha,2022-04-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,68
Siha,2022-04-01,Epilepsy,Neurological,Non-Communicable Diseases,88
Siha,2022-04-01,Fractures,Trauma,Non-Communicable Diseases,102
Siha,2022-04-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,708
Siha,2022-04-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,420
Siha,2022-04-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,620
Siha,2022-04-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-04-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,28
Siha,2022-04-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,30
Siha,2022-04-01,Neuroses,Neurological,Non-Communicable Diseases,28
Siha,2022-04-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,50
Siha,2022-04-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,734
Siha,2022-04-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,384
Siha,2022-04-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,40
Siha,2022-04-01,Psychoses,Neurological,Non-Communicable Diseases,30
Siha,2022-04-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,56
Siha,2022-04-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-04-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,360
Siha,2022-04-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,20
Siha,2022-04-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,32
Siha,2022-04-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,4
Siha,2022-04-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,68
Siha,2022-04-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,5294
Siha,2022-04-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1590
Siha,2022-05-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,274
Siha,2022-05-01,Caries,Other Non-Communicable,Non-Communicable Diseases,142
Siha,2022-05-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,362
Siha,2022-05-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,386
Siha,2022-05-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,140
Siha,2022-05-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,80
Siha,2022-05-01,Epilepsy,Neurological,Non-Communicable Diseases,112
Siha,2022-05-01,Fractures,Trauma,Non-Communicable Diseases,116
Siha,2022-05-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,786
Siha,2022-05-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,400
Siha,2022-05-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,804
Siha,2022-05-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-05-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,32
Siha,2022-05-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,296
Siha,2022-05-01,Neuroses,Neurological,Non-Communicable Diseases,34
Siha,2022-05-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,68
Siha,2022-05-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,742
Siha,2022-05-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,478
Siha,2022-05-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,56
Siha,2022-05-01,Psychoses,Neurological,Non-Communicable Diseases,34
Siha,2022-05-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,44
Siha,2022-05-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,2
Siha,2022-05-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,438
Siha,2022-05-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,24
Siha,2022-05-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,30
Siha,2022-05-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2022-05-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,78
Siha,2022-05-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,6712
Siha,2022-05-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1730
Siha,2022-06-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,242
Siha,2022-06-01,Caries,Other Non-Communicable,Non-Communicable Diseases,134
Siha,2022-06-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,372
Siha,2022-06-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,444
Siha,2022-06-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,66
Siha,2022-06-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,84
Siha,2022-06-01,Epilepsy,Neurological,Non-Communicable Diseases,84
Siha,2022-06-01,Fractures,Trauma,Non-Communicable Diseases,126
Siha,2022-06-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,888
Siha,2022-06-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,378
Siha,2022-06-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,868
Siha,2022-06-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-06-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,30
Siha,2022-06-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,146
Siha,2022-06-01,Neuroses,Neurological,Non-Communicable Diseases,54
Siha,2022-06-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,78
Siha,2022-06-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,764
Siha,2022-06-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,428
Siha,2022-06-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,88
Siha,2022-06-01,Psychoses,Neurological,Non-Communicable Diseases,52
Siha,2022-06-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,88
Siha,2022-06-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-06-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,434
Siha,2022-06-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,20
Siha,2022-06-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,84
Siha,2022-06-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,6
Siha,2022-06-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,0
Siha,2022-06-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,5714
Siha,2022-06-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2008
Siha,2022-07-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,244
Siha,2022-07-01,Caries,Other Non-Communicable,Non-Communicable Diseases,134
Siha,2022-07-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,336
Siha,2022-07-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,302
Siha,2022-07-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,66
Siha,2022-07-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,96
Siha,2022-07-01,Epilepsy,Neurological,Non-Communicable Diseases,84
Siha,2022-07-01,Fractures,Trauma,Non-Communicable Diseases,118
Siha,2022-07-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,778
Siha,2022-07-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,194
Siha,2022-07-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,802
Siha,2022-07-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2022-07-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,12
Siha,2022-07-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,72
Siha,2022-07-01,Neuroses,Neurological,Non-Communicable Diseases,30
Siha,2022-07-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,76
